Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth
 1983,04,24,054124.50, 35.71, 140.16,   , 33
 1983,04,24,112154.84, 36.04, 139.89,4.7, 63
 1983,04,28,231704.16, 35.65, 140.62,   , 33
 1983,04,29,001448.24, 36.60, 141.48,4.3, 50
 1983,04,29,133907.29, 35.22, 138.82,4.9,  9
 1983,04,30,140349.23, 41.47, 143.76,6.5, 30
 1983,04,30,155027.18, 41.37, 143.63,4.5, 69
 1983,04,30,155710.47, 41.45, 143.83,5.1, 51
 1983,04,30,201738.07, 41.33, 143.93,4.6, 45
 1983,04,30,235910.32, 41.42, 143.53,4.7, 68
 1983,05,01,071334.24, 41.33, 143.90,5.0, 47
 1983,05,01,084409.21, 38.49, 144.44,4.7, 33
 1983,05,01,185508.66, 41.45, 143.67,4.5, 59
 1983,05,03,142805.29, 36.16, 139.90,   , 49
 1983,05,04,010546.64, 36.11, 139.90,4.6, 65
 1983,05,04,142938.78, 42.59, 143.00,4.9,113
 1983,05,05,123927.67, 35.62, 140.14,   , 81
 1983,05,07,224016.74, 33.47, 140.08,4.6,102
 1983,05,08,055408.04, 37.21, 139.90,4.5,128
 1983,05,09,173936.78, 36.40, 140.39,   , 33
 1983,05,11,032651.16, 37.14, 141.83,4.8, 56
 1983,05,11,165932.79, 41.98, 143.19,4.5, 86
 1983,05,11,190034.66, 42.24, 142.63,4.5, 40
 1983,05,14,132916.56, 40.43, 139.08,5.1, 23
 1983,05,15,210038.21, 36.94, 141.80,4.6, 49
 1983,05,16,131832.86, 40.93, 142.04,5.0, 68
 1983,05,16,213947.35, 38.54, 144.51,5.0, 33
 1983,05,18,232557.14, 34.86, 139.17,   , 10
 1983,05,20,093654.94, 33.84, 133.10,4.4, 54
 1983,05,20,182433.29, 35.34, 140.59,4.0, 27
 1983,05,20,190519.74, 35.30, 140.60,4.1, 27
 1983,05,21,021040.11, 35.27, 140.59,4.2, 28
 1983,05,21,023210.15, 35.31, 140.65,   , 33
 1983,05,21,104637.91, 35.29, 140.29,5.1, 31
 1983,05,21,135250.67, 35.33, 140.13,   , 10
 1983,05,21,183244.46, 35.25, 140.41,4.6, 29
 1983,05,21,190428.72, 44.15, 144.54,4.4, 33
 1983,05,21,192639.37, 35.99, 140.21,   , 33
 1983,05,21,202636.51, 35.98, 140.38,4.8, 73
 1983,05,21,233709.73, 35.30, 140.58,   , 27
 1983,05,22,001632.91, 35.29, 140.49,4.1, 30
 1983,05,22,043921.99, 36.26, 140.71,   , 33
 1983,05,22,061302.14, 35.45, 140.34,   , 23
 1983,05,23,065112.11, 35.36, 140.60,4.5, 33
 1983,05,23,175555.28, 37.91, 141.91,5.3, 54
 1983,05,24,050247.17, 33.37, 139.94,5.0,133
 1983,05,25,052422.25, 35.45, 140.41,4.4, 29
 1983,05,26,025959.60, 40.46, 139.10,7.8, 23
 1983,05,26,033236.32, 40.73, 139.22,5.4, 28
 1983,05,26,033902.70, 40.95, 139.40,5.7, 33
 1983,05,26,034120.14, 40.33, 139.05,5.4, 21
 1983,05,26,035422.96, 40.19, 138.85,5.3, 33
 1983,05,26,035658.70, 40.83, 139.33,5.8, 28
 1983,05,26,041527.65, 41.04, 139.26,5.0, 27
 1983,05,26,041728.48, 40.91, 139.25,5.0, 26
 1983,05,26,044421.08, 41.01, 139.35,4.6, 33
 1983,05,26,045943.63, 40.74, 139.49,4.5, 33
 1983,05,26,050353.58, 40.12, 138.88,4.8, 33
 1983,05,26,050612.13, 41.13, 139.36,5.2, 26
 1983,05,26,054246.37, 40.95, 139.23,4.9, 24
 1983,05,26,054527.17, 40.98, 139.26,5.5, 29
 1983,05,26,055704.85, 40.40, 138.27,4.8, 33
 1983,05,26,061743.25, 41.24, 138.95,5.6, 17
 1983,05,26,064304.94, 41.25, 138.66,4.5, 33
 1983,05,26,064603.18, 40.94, 139.01,4.6, 33
 1983,05,26,065417.63, 40.83, 139.12,4.9, 33
 1983,05,26,075816.37, 40.69, 139.13,   , 33
 1983,05,26,080920.80, 40.33, 138.96,4.8, 33
 1983,05,26,084441.91, 40.68, 139.10,4.9, 33
 1983,05,26,091720.84, 41.01, 139.31,4.4, 33
 1983,05,26,092153.03, 40.75, 138.91,4.6, 33
 1983,05,26,092425.30, 40.71, 139.05,4.9, 33
 1983,05,26,093531.40, 41.19, 139.00,5.1, 19
 1983,05,26,094143.87, 40.12, 138.74,4.8, 33
 1983,05,26,101227.12, 41.36, 139.04,5.3, 29
 1983,05,26,111404.70, 41.41, 139.17,4.8, 33
 1983,05,26,111754.69, 40.22, 139.02,4.6, 33
 1983,05,26,113339.18, 40.46, 139.13,4.5, 33
 1983,05,26,123721.57, 40.70, 139.23,4.6, 33
 1983,05,26,130121.48, 40.22, 139.05,4.8, 34
 1983,05,26,131323.17, 39.58, 140.69,4.9, 33
 1983,05,26,133516.31, 40.37, 139.42,4.6, 33
 1983,05,26,141222.91, 40.23, 138.98,5.6, 28
 1983,05,26,160009.35, 40.15, 139.04,4.8, 33
 1983,05,26,165750.97, 40.74, 139.35,4.5, 33
 1983,05,26,170941.80, 41.04, 139.43,4.6, 30
 1983,05,26,185629.36, 41.42, 139.23,4.8, 33
 1983,05,26,202810.69, 41.05, 139.38,4.7, 33
 1983,05,26,213013.67, 41.05, 139.21,4.6, 33
 1983,05,26,215752.15, 40.89, 139.06,4.4, 33
 1983,05,26,224118.62, 41.07, 139.02,4.5, 33
 1983,05,26,224826.10, 41.05, 139.38,5.0, 33
 1983,05,26,231606.57, 40.89, 139.57,4.9, 46
 1983,05,26,232507.58, 40.28, 138.81,5.0, 15
 1983,05,27,024935.18, 41.02, 139.48,4.4, 33
 1983,05,27,040144.19, 40.14, 139.51,4.6, 33
 1983,05,27,041652.20, 40.78, 139.10,5.1, 20
 1983,05,27,083300.39, 39.40, 141.02,4.8, 33
 1983,05,27,083900.34, 40.32, 139.33,4.5, 30
 1983,05,27,084744.59, 40.19, 139.05,4.4, 33
 1983,05,27,162602.64, 40.86, 139.17,4.6, 33
 1983,05,27,172456.47, 41.26, 139.17,   , 33
 1983,05,27,220503.84, 38.53, 144.44,4.8, 33
 1983,05,28,022924.11, 41.12, 139.02,5.4, 18
 1983,05,28,025326.60, 40.98, 139.42,4.6, 33
 1983,05,28,061441.26, 40.20, 139.10,4.8, 27
 1983,05,28,070329.34, 41.31, 139.47,4.6, 39
 1983,05,28,074452.13, 40.69, 139.14,5.0, 22
 1983,05,28,084426.92, 33.80, 141.35,4.7, 33
 1983,05,28,091334.78, 41.06, 139.35,4.5, 33
 1983,05,28,105132.10, 40.68, 139.03,4.7, 33
 1983,05,28,154819.72, 40.84, 139.16,4.6, 33
 1983,05,28,160336.92, 40.40, 139.20,5.0, 28
 1983,05,28,161041.07, 40.13, 139.01,5.1, 19
 1983,05,29,002832.47, 40.40, 139.07,4.5, 33
 1983,05,29,052650.87, 36.90, 142.00,5.3, 27
 1983,05,29,070957.72, 41.12, 139.28,4.3, 33
 1983,05,29,071529.52, 40.43, 138.90,5.2, 28
 1983,05,29,205357.96, 42.64, 143.46,5.3, 80
 1983,05,29,220149.88, 40.70, 139.37,5.6, 36
 1983,05,30,014621.26, 40.88, 139.07,4.6, 33
 1983,05,30,022528.45, 41.10, 139.15,4.5, 33
 1983,05,30,091725.37, 40.06, 139.06,4.4, 33
 1983,05,30,125345.93, 35.77, 140.15,4.2, 82
 1983,05,30,174355.86, 41.01, 139.34,4.4, 33
 1983,05,30,203954.16, 41.10, 138.97,4.5, 33
 1983,05,31,001730.01, 40.71, 139.15,4.8, 10
 1983,05,31,211556.24, 40.22, 138.98,4.9, 25
 1983,05,31,231911.24, 40.76, 139.39,5.3, 18
 1983,05,31,232232.24, 40.83, 139.39,5.3, 23
 1983,06,01,005846.88, 40.42, 139.04,5.0, 33
 1983,06,01,064036.91, 39.96, 139.02,4.8, 33
 1983,06,01,071430.48, 40.43, 139.22,4.8, 33
 1983,06,02,050958.77, 41.01, 139.05,4.4, 33
 1983,06,02,130654.74, 40.17, 138.78,4.8, 33
 1983,06,03,082217.10, 40.40, 138.98,5.0, 33
 1983,06,03,180356.46, 40.77, 139.24,4.8, 33
 1983,06,06,112152.72, 38.60, 135.11,4.1,392
 1983,06,09,043647.45, 40.07, 139.05,4.9, 11
 1983,06,09,102330.65, 40.17, 138.99,5.4, 25
 1983,06,09,124903.86, 40.24, 139.02,6.3, 30
 1983,06,09,130400.52, 40.27, 139.02,6.3, 28
 1983,06,09,135150.86, 39.79, 140.26,4.6, 33
 1983,06,09,143104.24, 40.14, 139.06,4.3, 33
 1983,06,09,144111.33, 40.20, 139.01,4.8, 27
 1983,06,10,072016.98, 40.29, 139.11,5.0, 26
 1983,06,10,200457.27, 36.23, 141.69,4.4, 33
 1983,06,11,061454.30, 40.00, 138.99,4.6, 33
 1983,06,11,220125.44, 40.88, 139.18,5.1, 23
 1983,06,12,030011.80, 40.23, 139.00,4.7, 33
 1983,06,12,050242.96, 40.20, 138.98,4.4, 33
 1983,06,12,174342.12, 40.08, 138.77,4.6, 33
 1983,06,13,005200.55, 40.39, 143.93,4.9, 21
 1983,06,13,041929.55, 40.31, 143.88,4.9, 33
 1983,06,13,195306.15, 35.62, 140.78,4.4, 63
 1983,06,14,000247.74, 41.16, 139.30,4.3, 33
 1983,06,14,061250.14, 42.81, 141.47,4.7,129
 1983,06,15,013409.27, 40.26, 138.94,4.6, 33
 1983,06,15,072800.92, 40.46, 139.11,4.4, 33
 1983,06,17,205533.42, 41.35, 139.13,4.9, 38
 1983,06,18,212934.01, 33.57, 131.85,5.1, 70
 1983,06,18,221331.51, 40.18, 138.94,5.5, 21
 1983,06,19,043550.29, 40.03, 138.97,4.8, 30
 1983,06,19,080302.73, 35.57, 139.89,   , 59
 1983,06,19,173709.64, 36.54, 140.64,3.9, 63
 1983,06,19,213815.83, 40.86, 144.81,4.8, 33
 1983,06,20,024324.77, 41.00, 139.12,5.4, 18
 1983,06,21,062527.35, 41.35, 139.10,6.9,  9
 1983,06,21,064650.58, 41.39, 139.26,5.3, 33
 1983,06,21,070420.99, 41.38, 139.28,5.5, 23
 1983,06,21,071351.15, 41.38, 139.20,5.4, 29
 1983,06,21,074039.67, 41.33, 139.41,4.8, 33
 1983,06,21,091215.44, 41.36, 139.48,4.5, 33
 1983,06,21,091325.09, 41.29, 139.39,4.6, 33
 1983,06,21,101605.75, 41.41, 139.29,4.8, 33
 1983,06,21,112952.21, 41.34, 139.04,5.2, 11
 1983,06,21,160221.93, 41.61, 139.42,4.8, 35
 1983,06,22,005935.78, 40.79, 139.30,4.5, 33
 1983,06,22,043418.82, 41.49, 139.14,5.0, 15
 1983,06,22,043631.97, 41.11, 139.16,5.0, 14
 1983,06,22,053932.78, 41.54, 139.25,4.9, 19
 1983,06,22,152024.22, 41.38, 139.13,5.1, 22
 1983,06,22,201546.33, 40.09, 138.93,5.4, 17
 1983,06,22,213826.71, 41.27, 139.00,4.7, 29
 1983,06,23,110037.70, 41.52, 142.01,4.9, 77
 1983,06,23,180339.74, 37.30, 142.50,4.2, 81
 1983,06,24,020938.44, 40.64, 139.08,4.3, 33
 1983,06,25,092014.02, 41.25, 138.74,4.4, 33
 1983,06,25,135025.72, 32.29, 137.68,5.0,380
 1983,06,25,184011.07, 41.54, 139.13,4.7, 38
 1983,06,26,135653.12, 41.46, 139.35,5.0, 15
 1983,06,28,024830.50, 33.35, 140.68,4.7, 77
 1983,06,29,051155.79, 40.30, 138.91,5.0, 21
 1983,06,29,105536.28, 36.74, 141.18,4.6, 54
 1983,06,29,221822.77, 41.33, 139.15,4.9, 33
 1983,06,30,043305.46, 41.04, 139.24,4.6, 33
 1983,07,01,063556.56, 32.31, 140.45,5.0, 79
 1983,07,01,134634.69, 41.36, 139.42,4.6, 53
 1983,07,01,220342.10, 36.94, 141.12,5.5, 51
 1983,07,01,233200.52, 40.05, 138.80,4.7, 33
 1983,07,02,053240.28, 40.05, 138.89,5.1, 17
 1983,07,03,070526.89, 41.60, 139.24,5.0, 33
 1983,07,04,202845.19, 31.08, 131.38,4.3, 57
 1983,07,04,214955.16, 38.66, 141.70,4.4, 80
 1983,07,07,004727.63, 33.42, 140.96,4.7, 61
 1983,07,11,103525.94, 41.37, 139.34,4.5, 33
 1983,07,11,125345.03, 35.61, 141.72,   , 19
 1983,07,12,145652.51, 37.30, 141.73,4.8, 49
 1983,07,13,061338.53, 35.75, 140.17,4.7, 78
 1983,07,15,081536.25, 35.41, 141.21,4.9, 38
 1983,07,15,153319.82, 38.35, 141.71,4.2,104
 1983,07,16,171921.18, 44.92, 140.83,4.7,234
 1983,07,17,172829.17, 40.68, 139.13,4.8, 56
 1983,07,18,002048.39, 34.24, 135.77,   , 67
 1983,07,18,051135.52, 37.32, 141.66,5.2, 42
 1983,07,18,180904.80, 33.70, 136.88,5.0,379
 1983,07,18,193428.69, 33.65, 140.96,5.0, 70
 1983,07,19,005826.87, 36.32, 141.80,4.4, 33
 1983,07,19,005937.56, 36.21, 141.88,4.7, 45
 1983,07,20,211150.23, 40.08, 138.96,4.7, 33
 1983,07,21,011550.55, 36.51, 140.64,4.4, 62
 1983,07,21,121415.39, 40.34, 140.76,   , 33
 1983,07,21,172330.04, 37.07, 140.76,   , 33
 1983,07,22,121620.88, 40.18, 139.05,4.8, 33
 1983,07,24,145233.31, 39.66, 139.56,5.1,193
 1983,07,24,153639.58, 40.05, 138.99,4.3, 33
 1983,07,24,190714.35, 40.78, 139.01,4.3, 33
 1983,07,25,063050.14, 40.03, 138.68,4.5, 22
 1983,07,25,231744.33, 40.15, 138.95,5.0, 33
 1983,07,26,100815.86, 35.75, 138.91,4.1,186
 1983,07,28,150644.76, 41.97, 142.65,5.5, 62
 1983,07,29,172306   , 33.75, 136.63,   , 33
 1983,07,29,192424.33, 32.32, 140.86,5.1, 59
 1983,08,04,214852.37, 34.87, 135.33,   , 33
 1983,08,06,110205.79, 36.23, 139.82,   , 33
 1983,08,07,062725.14, 31.06, 140.45,4.7,126
 1983,08,08,034757.16, 35.50, 139.07,5.9, 24
 1983,08,08,042730.01, 35.50, 138.93,4.2, 33
 1983,08,08,133721.14, 35.43, 138.88,   , 13
 1983,08,08,134435.36, 42.25, 142.48,4.5, 49
 1983,08,09,165131.23, 35.56, 138.98,4.3, 37
 1983,08,10,103725.91, 35.40, 138.99,   , 21
 1983,08,11,070059.09, 35.74, 140.46,4.2, 70
 1983,08,11,094459.88, 42.73, 142.42,4.6,102
 1983,08,11,204707.28, 41.96, 142.23,4.0, 78
 1983,08,11,213541.43, 41.89, 142.21,4.9, 72
 1983,08,14,060205.14, 35.53, 139.94,   , 59
 1983,08,16,133718.87, 36.72, 141.12,5.1, 58
 1983,08,17,020225.03, 35.46, 138.97,   , 17
 1983,08,17,080450.22, 35.52, 140.23,   , 33
 1983,08,18,032526.15, 35.98, 139.74,4.8, 94
 1983,08,18,173801.89, 36.22, 141.91,4.9, 27
 1983,08,21,025226.86, 40.58, 141.26,4.4,101
 1983,08,22,044630.01, 33.27, 142.10,4.4, 33
 1983,08,22,045812.10, 31.87, 141.57,4.8, 35
 1983,08,24,203221.95, 40.82, 141.58,4.5,123
 1983,08,25,201241.55, 36.40, 141.32,4.3, 33
 1983,08,25,202333.32, 33.51, 131.48,6.1,126
 1983,08,30,232051.98, 34.48, 139.39,4.7, 33
 1983,08,31,013549.89, 34.45, 139.41,4.5, 27
 1983,09,02,030547.50, 36.62, 140.97,5.1, 61
 1983,09,04,123028.64, 43.51, 142.22,4.8,149
 1983,09,06,073720.04, 38.21, 141.83,5.3, 60
 1983,09,06,151558.71, 36.17, 136.80,4.3,286
 1983,09,08,235844.93, 36.45, 141.79,4.7, 39
 1983,09,10,152500.57, 35.60, 140.64,5.0, 59
 1983,09,11,040147.91, 32.34, 138.15,4.3,431
 1983,09,13,145936.68, 40.32, 143.11,5.0, 41
 1983,09,14,061640.02, 33.94, 139.54,4.8,138
 1983,09,14,130100.72, 33.77, 131.20,4.0, 10
 1983,09,14,171236.60, 40.33, 142.54,4.5, 59
 1983,09,15,005314.07, 36.36, 140.15,   , 33
 1983,09,16,023657.78, 35.85, 139.45,   , 76
 1983,09,16,105013.80, 36.34, 138.67,4.2,150
 1983,09,17,074912.73, 38.47, 142.45,4.5, 87
 1983,09,18,131239.93, 39.96, 139.63,4.8, 41
 1983,09,20,115221.87, 35.99, 139.85,   ,100
 1983,09,20,224623.87, 37.29, 141.49,4.6, 60
 1983,09,21,024701.80, 36.64, 140.48,   ,101
 1983,09,23,112001.93, 40.75, 139.28,5.3, 22
 1983,09,23,113659.81, 40.74, 139.21,5.0, 24
 1983,09,23,183330.81, 31.65, 141.62,4.7, 33
 1983,09,25,221821.80, 38.85, 142.27,   , 33
 1983,09,28,075913.90, 41.19, 132.51,5.1,522
 1983,09,28,080447.60, 41.17, 132.46,5.1,513
 1983,09,30,152034.54, 33.78, 131.97,4.5, 83
 1983,10,02,003248.64, 36.45, 141.02,5.0, 56
 1983,10,03,133335.07, 33.94, 139.51,6.0, 12
 1983,10,04,030140.75, 33.94, 139.54,4.9, 10
 1983,10,04,044456.54, 33.91, 139.48,4.8, 18
 1983,10,04,054239.84, 33.99, 139.68,4.1, 32
 1983,10,04,164136.80, 33.95, 139.45,4.6, 17
 1983,10,06,052037.98, 36.01, 137.13,   , 33
 1983,10,06,101035.41, 34.63, 141.37,5.0, 58
 1983,10,08,014434.45, 39.30, 139.76,4.5, 38
 1983,10,08,074526.68, 44.23, 130.74,6.3,557
 1983,10,13,100140.81, 41.69, 144.39,5.5, 29
 1983,10,13,223659.06, 38.70, 141.84,5.3, 71
 1983,10,14,021542.86, 31.07, 141.57,5.2, 33
 1983,10,14,140326.78, 32.13, 131.22,4.9,119
 1983,10,14,143945.30, 36.94, 139.08,   , 33
 1983,10,15,025807.85, 36.12, 139.81,5.1, 63
 1983,10,15,033450.31, 35.75, 139.76,   , 62
 1983,10,16,103912.14, 37.19, 137.91,5.1, 17
 1983,10,16,195914.67, 36.02, 138.84,4.9,148
 1983,10,16,225515.38, 44.12, 139.82,4.5,104
 1983,10,18,081838.21, 34.82, 140.72,   , 71
 1983,10,23,041920.92, 35.60, 140.00,   , 59
 1983,10,23,044444.25, 41.83, 142.51,5.5, 67
 1983,10,23,174558.61, 37.46, 140.32,4.5,120
 1983,10,24,010237.12, 36.23, 140.89,   , 33
 1983,10,24,040452.81, 37.24, 141.51,   , 33
 1983,10,24,063326.62, 43.19, 134.38,4.5,421
 1983,10,27,031548.49, 31.74, 141.51,5.0, 33
 1983,10,27,043846.77, 31.79, 141.56,4.9, 33
 1983,10,28,015032.42, 36.18, 139.90,5.2, 70
 1983,10,28,034115.02, 36.24, 139.93,   , 44
 1983,10,28,102056.51, 36.03, 140.11,4.3, 80
 1983,10,28,144402.07, 41.96, 142.55,4.8, 69
 1983,10,29,174704.26, 43.39, 135.16,4.7,380
 1983,10,30,042145.91, 35.83, 139.81,   , 33
 1983,10,30,165157.06, 35.46, 133.90,5.5, 26
 1983,10,30,165526.85, 35.48, 133.97,4.9, 23
 1983,10,31,054028   , 44.59, 143.09,4.5,259
 1983,11,01,113120.24, 39.72, 141.89,4.9, 71
 1983,11,03,125758.35, 35.47, 133.91,4.4, 22
 1983,11,04,050421.37, 32.90, 132.28,4.5, 55
 1983,11,09,083634.80, 41.27, 142.32,5.0, 56
 1983,11,11,051333.57, 38.85, 141.93,5.3, 61
 1983,11,11,122536.10, 36.13, 139.10,   , 94
 1983,11,13,020229.33, 36.30, 140.51,   , 29
 1983,11,14,033841.12, 40.39, 139.37,   , 33
 1983,11,15,173505.03, 31.18, 141.80,5.9, 23
 1983,11,15,174434.94, 31.18, 141.77,4.5, 33
 1983,11,15,180358.77, 31.20, 141.81,5.9, 25
 1983,11,15,192527.61, 35.72, 140.38,4.2, 74
 1983,11,15,201312.70, 35.00, 135.55,   , 10
 1983,11,15,202210.42, 31.25, 141.63,4.7, 34
 1983,11,16,005740.57, 35.13, 140.01,   , 33
 1983,11,16,104406.54, 37.35, 141.62,5.5, 42
 1983,11,19,030047.21, 32.51, 132.20,4.8, 51
 1983,11,19,192510.48, 33.80, 141.76,4.5, 44
 1983,11,22,235720.43, 35.82, 140.76,4.2, 53
 1983,11,24,012336.57, 34.63, 137.72,4.7, 44
 1983,11,24,144206.03, 35.51, 139.06,   , 33
 1983,11,25,100718.64, 35.74, 140.61,   , 33
 1983,11,28,054602.43, 31.23, 141.77,4.6, 35
 1983,11,29,000931.17, 35.75, 140.09,   , 66
 1983,11,29,204622.57, 31.38, 138.59,4.0,331
 1983,11,29,205950.85, 32.60, 140.00,5.6,136
 1983,11,29,212551.13, 42.22, 140.88,4.6,124
 1983,11,30,020219.18, 37.05, 140.71,4.7, 77
 1983,11,30,025647.28, 41.79, 142.77,5.8, 56
 1983,11,30,191729.05, 33.27, 139.76,   , 33
 1983,12,05,015339.42, 32.47, 131.85,5.0, 56
 1983,12,07,082234.38, 33.93, 139.99,5.2,104
 1983,12,10,195326.81, 36.28, 140.12,4.5, 68
 1983,12,11,172431.67, 32.06, 131.98,4.3, 57
 1983,12,12,012204.54, 40.16, 142.52,4.6, 46
 1983,12,16,060622.68, 35.87, 140.51,   , 33
 1983,12,16,134927.43, 41.65, 144.60,4.7, 40
 1983,12,16,183144.90, 36.28, 140.60,   , 33
 1983,12,18,171104.13, 34.85, 137.02,   , 10
 1983,12,22,003218.85, 33.61, 141.02,4.3, 33
 1983,12,22,051158.72, 31.04, 141.67,4.6, 33
 1983,12,24,223332.26, 32.51, 132.20,4.8, 44
 1983,12,25,013036.35, 40.36, 143.17,4.7, 33
 1983,12,26,093130.61, 35.37, 139.02,   , 25
 1983,12,28,195839.71, 41.61, 141.93,4.8, 58
 1983,12,28,223759.60, 36.78, 140.18,   , 33
 1983,12,29,022351.24, 38.19, 139.88,3.7, 33
 1983,12,29,163109.33, 38.09, 140.72,4.4,101
 1983,12,29,220440.34, 36.76, 142.10,4.6, 33
 1983,12,30,023041.27, 35.64, 140.68,5.3, 60
 1983,12,30,025619.73, 35.90, 140.78,4.3, 48
 1983,12,30,030231.85, 35.92, 140.72,4.0, 49
 1983,12,30,032138.17, 35.71, 140.63,   , 33
 1983,12,30,041726.04, 35.79, 140.57,   , 33
 1983,12,30,045917.26, 35.66, 140.61,5.3, 59
 1983,12,30,050856.47, 35.74, 140.62,   , 33
 1983,12,30,054535.75, 35.65, 140.80,4.8, 56
 1983,12,30,060029.11, 35.42, 140.75,   , 33
 1983,12,30,095553.21, 34.76, 139.38,   , 10
 1983,12,30,095801.87, 35.77, 140.63,   , 33
 1983,12,30,115002.14, 35.72, 140.68,4.3, 52
 1983,12,30,125603.18, 34.76, 139.49,   , 10
 1983,12,30,153308.29, 35.70, 140.94,   , 70
 1983,12,30,232157.20, 36.47, 140.28,   , 33
 1984,01,01,022243.63, 41.82, 142.14,5.1, 75
 1984,01,01,090338.85, 33.68, 136.89,6.8,368
 1984,01,02,020711.49, 38.25, 141.59,4.5, 65
 1984,01,02,092226.27, 36.11, 139.88,4.5, 64
 1984,01,03,153210.49, 41.08, 140.22,4.9,159
 1984,01,04,174454.26, 40.36, 141.72,4.6, 81
 1984,01,08,083030.48, 34.00, 136.80,4.0,354
 1984,01,10,125858.68, 37.42, 141.60,   , 61
 1984,01,13,182942.95, 32.47, 131.88,   , 33
 1984,01,14,061954.07, 35.94, 140.10,   , 58
 1984,01,17,111340.37, 36.44, 141.23,5.6, 39
 1984,01,17,153156.23, 36.44, 141.27,5.9, 41
 1984,01,18,215046.78, 36.40, 140.15,4.0, 88
 1984,01,19,001451.12, 37.03, 141.18,4.4, 58
 1984,01,22,171451.53, 33.07, 136.09,4.1,449
 1984,01,25,060300.93, 35.74, 140.62,   , 33
 1984,01,25,093506.33, 42.27, 143.06,5.3, 67
 1984,01,25,204705.18, 33.78, 131.94,4.3, 76
 1984,02,03,153023.20, 31.16, 141.70,4.4, 33
 1984,02,04,072123.54, 37.41, 139.32,4.2, 17
 1984,02,05,014441.11, 37.61, 141.54,4.4, 80
 1984,02,07,195123.87, 41.81, 142.52,4.8, 67
 1984,02,10,112253.47, 34.31, 141.29,4.9, 65
 1984,02,10,194923.50, 34.02, 135.73,5.1, 63
 1984,02,11,094351.41, 36.88, 141.89,4.0, 33
 1984,02,12,092710.91, 38.63, 143.04,4.8, 43
 1984,02,13,083417.70, 38.35, 134.15,4.6,400
 1984,02,13,094026.10, 34.28, 140.00,5.2,115
 1984,02,13,165300.77, 35.50, 139.10,5.3, 46
 1984,02,14,164206.47, 35.90, 138.63,4.8,158
 1984,02,15,061304.07, 41.61, 141.90,4.5, 67
 1984,02,15,181539.66, 41.99, 142.15,4.8, 70
 1984,02,16,134151.77, 33.99, 137.14,5.4,344
 1984,02,20,215600.21, 41.35, 131.99,4.2,546
 1984,02,21,115152.50, 36.10, 140.06,5.1, 85
 1984,02,22,031647.38, 36.33, 140.97,4.7, 52
 1984,02,22,152243.47, 34.43, 139.38,4.9, 17
 1984,02,24,192233.96, 33.32, 141.38,   , 33
 1984,02,25,045805.93, 37.10, 141.04,4.8, 67
 1984,02,25,073136.71, 37.06, 141.27,4.7, 63
 1984,02,25,114637.78, 42.56, 142.62,4.9, 62
 1984,02,26,185758.83, 40.59, 143.76,5.1, 32
 1984,02,28,010921.83, 35.66, 140.63,   , 33
 1984,02,29,033223.39, 35.17, 135.86,4.6,354
 1984,03,06,145516.55, 42.57, 142.84,5.5,103
 1984,03,06,210359.22, 35.51, 141.01,4.7, 55
 1984,03,07,164244.54, 40.49, 139.23,5.0, 33
 1984,03,10,234209.88, 32.23, 141.38,4.9, 37
 1984,03,11,221729.19, 40.55, 140.02,4.3,182
 1984,03,11,222225.75, 38.39, 135.48,5.3,351
 1984,03,16,004551.88, 36.74, 141.48,4.8, 52
 1984,03,18,090734.43, 38.75, 142.32,4.5, 47
 1984,03,18,145235.46, 42.29, 142.91,4.5, 67
 1984,03,18,234013.32, 36.27, 135.29,4.5,352
 1984,03,19,123157.24, 35.00, 143.51,4.8,  9
 1984,03,20,024727.01, 32.76, 135.81,5.1, 20
 1984,03,20,193307.08, 34.20, 140.79,4.8, 37
 1984,03,21,025112.19, 41.97, 143.66,4.9, 50
 1984,03,21,194426.55, 36.09, 139.87,   , 33
 1984,03,25,185934.57, 37.32, 141.53,5.4, 56
 1984,03,29,195422.18, 35.43, 140.30,   , 60
 1984,03,29,202524.54, 42.08, 143.01,4.9, 67
 1984,04,01,194319.44, 40.19, 138.82,4.6,104
 1984,04,02,091058.77, 36.42, 141.14,5.1, 54
 1984,04,03,031805.16, 35.56, 140.72,5.1, 57
 1984,04,06,010903.85, 35.06, 138.49,5.1,191
 1984,04,08,102121.50, 36.40, 141.10,5.1, 53
 1984,04,11,132631.02, 37.44, 140.59,   , 92
 1984,04,11,174856.53, 35.76, 141.22,4.4,  7
 1984,04,13,001430.40, 34.21, 135.09,   , 10
 1984,04,14,004706.16, 33.18, 131.75,4.8,100
 1984,04,14,053334.50, 32.35, 131.84,4.5, 53
 1984,04,14,111237.80, 37.18, 142.07,   , 33
 1984,04,15,073412.09, 42.92, 131.09,5.0,538
 1984,04,16,004832.48, 36.47, 140.40,   , 33
 1984,04,16,005544.64, 37.01, 142.09,4.8, 34
 1984,04,18,085204.72, 40.03, 142.13,4.6, 64
 1984,04,19,033637.72, 40.21, 142.87,5.3, 50
 1984,04,19,063646.60, 40.19, 142.91,4.7, 58
 1984,04,19,064912.11, 38.40, 141.09,3.9, 97
 1984,04,22,182554.25, 41.72, 142.60,4.5, 76
 1984,04,24,095919.11, 35.57, 140.65,   , 33
 1984,04,25,112219.46, 34.66, 133.55,   , 33
 1984,04,27,064246.05, 36.71, 141.82,4.9, 54
